选课号,课程,开课校区,授课方式,授课老师,学分,总学时,限选人数,上课教室,课程类型,上课时间
"19000007","思想道德与法治","崂山校区","讲授","王磊","3.0","48","100","3408","PublicBasic","1-17周 二(5-7节)",
"19000008","思想道德与法治","崂山校区","讲授","王磊","3.0","48","100","3408","PublicBasic","1-17周 五(5-7节)",
"19000009","思想道德与法治","崂山校区","讲授","韩向臣","3.0","48","100","3208","PublicBasic","1-17周 二(10-12节)",
"19000010","思想道德与法治","崂山校区","讲授","韩向臣","3.0","48","100","3208","PublicBasic","1-17周 五(5-7节)",
"19000011","思想道德与法治","崂山校区","讲授","李晓伟","3.0","48","100","3308","PublicBasic","1-17周 三(5-7节)",
"19000012","思想道德与法治","崂山校区","讲授","李晓伟","3.0","48","100","3308","PublicBasic","1-17周 三(10-12节)",
"19000013","思想道德与法治","崂山校区","讲授","李鸽","3.0","48","100","3208","PublicBasic","1-17周 三(5-7节)",
"19000014","思想道德与法治","崂山校区","讲授","李鸽","3.0","48","100","3208","PublicBasic","1-17周 三(10-12节)",
"19000015","思想道德与法治","崂山校区","讲授","王付欣","3.0","48","50","6415（研讨）","PublicBasic","1-17周 四(1-2节)",
"","","","","","","","","6415（研讨）","PublicBasic","1-17周 二(1-2节)双",
"19000016","思想道德与法治","崂山校区","讲授","王付欣","3.0","48","50","6415（研讨）","PublicBasic","1-17周 四(3-4节)",
"","","","","","","","","6415（研讨）","PublicBasic","1-17周 二(3-4节)双",
"19000143","思想道德与法治","鱼山校区","讲授","杨新玉","3.0","48","80","0104","PublicBasic","1-17周 三(5-7节)",
"19000159","思想道德与法治","西海岸校区","讲授","王枚","3.0","48","60","南216/215","PublicBasic","1-17周 三(5-7节)",
"19000047","马克思主义基本原理","崂山校区","讲授","孙萌萌","3.0","48","70","7104","PublicBasic","1-17周 一(5-7节)",
"19000048","马克思主义基本原理","崂山校区","讲授","孙萌萌","3.0","48","70","7104","PublicBasic","1-17周 二(5-7节)",
"19000049","马克思主义基本原理","崂山校区","讲授","孙恺临","3.0","48","70","7302","PublicBasic","1-17周 一(5-7节)",
"19000050","马克思主义基本原理","崂山校区","讲授","孙恺临","3.0","48","70","7302","PublicBasic","1-17周 二(5-7节)",
"19000051","马克思主义基本原理","崂山校区","讲授","季岸先","3.0","48","70","7204","PublicBasic","1-17周 一(5-7节)",
"19000052","马克思主义基本原理","崂山校区","讲授","季岸先","3.0","48","70","7204","PublicBasic","1-17周 五(5-7节)",
"19000053","马克思主义基本原理","崂山校区","讲授","孙恩慧","3.0","48","70","7304","PublicBasic","1-17周 一(5-7节)",
"19000054","马克思主义基本原理","崂山校区","讲授","孙恩慧","3.0","48","70","7304","PublicBasic","1-17周 五(5-7节)",
"19000055","马克思主义基本原理","崂山校区","讲授","许欢","3.0","48","70","7202","PublicBasic","1-17周 二(7-9节)",
"19000056","马克思主义基本原理","崂山校区","讲授","许欢","3.0","48","70","7202","PublicBasic","1-17周 三(5-7节)",
"19000057","马克思主义基本原理","崂山校区","讲授","张健","3.0","48","70","7204","PublicBasic","1-17周 二(7-9节)",
"19000058","马克思主义基本原理","崂山校区","讲授","张健","3.0","48","70","7204","PublicBasic","1-17周 三(5-7节)",
"19000059","马克思主义基本原理","崂山校区","讲授","杨生照","3.0","48","70","7302","PublicBasic","1-17周 三(5-7节)",
"19000060","马克思主义基本原理","崂山校区","讲授","杨生照","3.0","48","70","7302","PublicBasic","1-17周 五(5-7节)",
"19000061","马克思主义基本原理","崂山校区","讲授","杨晓斌","3.0","48","70","7304","PublicBasic","1-17周 二(5-7节)",
"19000062","马克思主义基本原理","崂山校区","讲授","韦雷雷","3.0","48","60","5308","PublicBasic","1-17周 三(7-9节)",
"19000063","马克思主义基本原理","崂山校区","讲授","韦雷雷","3.0","48","60","5308","PublicBasic","1-17周 五(7-9节)",
"19000064","马克思主义基本原理","崂山校区","讲授","王凯","3.0","48","60","5309","PublicBasic","1-17周 三(7-9节)",
"19000065","马克思主义基本原理","崂山校区","讲授","王凯","3.0","48","60","5309","PublicBasic","1-17周 五(5-7节)",
"19000145","马克思主义基本原理","鱼山校区","讲授","江宏春","3.0","48","100","0101","PublicBasic","1-17周 一(5-7节)",
"19000146","马克思主义基本原理","鱼山校区","讲授","江宏春","3.0","48","100","0101","PublicBasic","1-17周 三(5-7节)",
"19000161","马克思主义基本原理","西海岸校区","讲授","杨晓斌","3.0","48","110","南304/303","PublicBasic","1-17周 一(5-7节)",
"19000162","马克思主义基本原理","西海岸校区","讲授","杨晓斌","3.0","48","110","南304/303","PublicBasic","1-17周 一(10-12节)",
"19000137","毛泽东思想和中国特色社会主义理论体系概论","崂山校区","讲授","隋筱童","3.0","56","70","7104","PublicBasic","1-17周 三(5-6节)双",
"","","","","","","","","7104","PublicBasic","1-17周 三(5-7节)单",
"19000138","毛泽东思想和中国特色社会主义理论体系概论","崂山校区","讲授","张春晓","3.0","56","70","5308","PublicBasic","1-17周 二(7-9节)单",
"","","","","","","","","5308","PublicBasic","1-17周 二(7-8节)双",
"19000139","毛泽东思想和中国特色社会主义理论体系概论","崂山校区","讲授","张亮","3.0","56","70","5309","PublicBasic","1-17周 二(5-6节)双",
"","","","","","","","","5309","PublicBasic","1-17周 二(5-7节)单",
"19000140","毛泽东思想和中国特色社会主义理论体系概论","崂山校区","讲授","刘乔","3.0","56","70","5309","PublicBasic","1-17周 一(5-7节)单",
"","","","","","","","","5309","PublicBasic","1-17周 一(5-6节)双",
"19000141","习近平新时代中国特色社会主义思想概论","崂山校区","讲授","张燕","3.0","56","125","4102","PublicBasic","1-17周 二(7-9节)双",
"","","","","","","","","4102","PublicBasic","1-17周 二(7-8节)单",
"19000142","习近平新时代中国特色社会主义思想概论","崂山校区","讲授","张燕","3.0","56","125","4102","PublicBasic","1-17周 三(7-8节)单",
"","","","","","","","","4102","PublicBasic","1-17周 三(7-9节)双",
"19000081","形势与政策-2023春","崂山校区","讲授","李鸽","0.25","8","200","4202","PublicBasic","3-6周 一(1-2节)",
"19000082","形势与政策-2023春","崂山校区","讲授","李鸽","0.25","8","200","4202","PublicBasic","3-6周 一(3-4节)",
"19000083","形势与政策-2023春","崂山校区","讲授","李鸽","0.25","8","200","4202","PublicBasic","3-6周 一(5-6节)",
"19000084","形势与政策-2023春","崂山校区","讲授","李鸽","0.25","8","200","4202","PublicBasic","3-6周 一(7-8节)",
"19000085","形势与政策-2023春","崂山校区","讲授","黄鹏","0.25","8","200","4202","PublicBasic","3-6周 二(1-2节)",
"19000086","形势与政策-2023春","崂山校区","讲授","黄鹏","0.25","8","200","4202","PublicBasic","3-6周 二(3-4节)",
"19000087","形势与政策-2023春","崂山校区","讲授","黄鹏","0.25","8","200","4202","PublicBasic","3-6周 二(5-6节)",
"19000088","形势与政策-2023春","崂山校区","讲授","黄鹏","0.25","8","200","4202","PublicBasic","3-6周 二(7-8节)",
"19000089","形势与政策-2023春","崂山校区","讲授","贾岱铮","0.25","8","200","4202","PublicBasic","3-6周 三(1-2节)",
"19000090","形势与政策-2023春","崂山校区","讲授","贾岱铮","0.25","8","200","4202","PublicBasic","3-6周 三(3-4节)",
"19000091","形势与政策-2023春","崂山校区","讲授","贾岱铮","0.25","8","200","4202","PublicBasic","3-6周 三(5-6节)",
"19000092","形势与政策-2023春","崂山校区","讲授","贾岱铮","0.25","8","200","4202","PublicBasic","3-6周 三(7-8节)",
"19000093","形势与政策-2023春","崂山校区","讲授","杨智雄","0.25","8","200","4202","PublicBasic","3-6周 五(1-2节)",
"19000094","形势与政策-2023春","崂山校区","讲授","杨智雄","0.25","8","200","4202","PublicBasic","3-6周 五(3-4节)",
"19000095","形势与政策-2023春","崂山校区","讲授","杨智雄","0.25","8","200","4202","PublicBasic","3-6周 五(5-6节)",
"19000096","形势与政策-2023春","崂山校区","讲授","杨智雄","0.25","8","200","4202","PublicBasic","3-6周 五(7-8节)",
"19000097","形势与政策-2023春","崂山校区","讲授","梁山","0.25","8","200","4202","PublicBasic","7-11周 一(1-2节)",
"19000098","形势与政策-2023春","崂山校区","讲授","梁山","0.25","8","200","4202","PublicBasic","7-11周 一(3-4节)",
"19000099","形势与政策-2023春","崂山校区","讲授","梁山","0.25","8","200","4202","PublicBasic","7-11周 一(5-6节)",
"19000100","形势与政策-2023春","崂山校区","讲授","梁山","0.25","8","200","4202","PublicBasic","7-11周 一(7-8节)",
"19000101","形势与政策-2023春","崂山校区","讲授","张吉舜","0.25","8","200","4202","PublicBasic","7-11周 二(1-2节)",
"19000102","形势与政策-2023春","崂山校区","讲授","张吉舜","0.25","8","200","4202","PublicBasic","7-11周 二(3-4节)",
"19000103","形势与政策-2023春","崂山校区","讲授","张吉舜","0.25","8","200","4202","PublicBasic","7-11周 二(5-6节)",
"19000104","形势与政策-2023春","崂山校区","讲授","张吉舜","0.25","8","200","4202","PublicBasic","7-11周 二(7-8节)",
"19000105","形势与政策-2023春","崂山校区","讲授","张春晓","0.25","8","200","4202","PublicBasic","7-11周 三(1-2节)",
"19000106","形势与政策-2023春","崂山校区","讲授","张春晓","0.25","8","200","4202","PublicBasic","7-11周 三(3-4节)",
"19000107","形势与政策-2023春","崂山校区","讲授","张春晓","0.25","8","200","4202","PublicBasic","7-11周 三(5-6节)",
"19000108","形势与政策-2023春","崂山校区","讲授","张春晓","0.25","8","200","4202","PublicBasic","7-11周 三(7-8节)",
"19000109","形势与政策-2023春","崂山校区","讲授","张坤珵","0.25","8","200","4202","PublicBasic","7-11周 五(1-2节)",
"19000110","形势与政策-2023春","崂山校区","讲授","张坤珵","0.25","8","200","4202","PublicBasic","7-11周 五(3-4节)",
"19000111","形势与政策-2023春","崂山校区","讲授","张坤珵","0.25","8","200","4202","PublicBasic","7-11周 五(5-6节)",
"19000112","形势与政策-2023春","崂山校区","讲授","张坤珵","0.25","8","200","4202","PublicBasic","7-11周 五(7-8节)",
"19000113","形势与政策-2023春","崂山校区","讲授","连雪晴","0.25","8","200","4202","PublicBasic","12-15周 一(1-2节)",
"19000114","形势与政策-2023春","崂山校区","讲授","连雪晴","0.25","8","200","4202","PublicBasic","12-15周 一(3-4节)",
"19000115","形势与政策-2023春","崂山校区","讲授","连雪晴","0.25","8","200","4202","PublicBasic","12-15周 一(5-6节)",
"19000116","形势与政策-2023春","崂山校区","讲授","连雪晴","0.25","8","200","4202","PublicBasic","12-15周 一(7-8节)",
"19000117","形势与政策-2023春","崂山校区","讲授","黄鹏","0.25","8","200","4202","PublicBasic","12-15周 二(1-2节)",
"19000118","形势与政策-2023春","崂山校区","讲授","黄鹏","0.25","8","200","4202","PublicBasic","12-15周 二(3-4节)",
"19000119","形势与政策-2023春","崂山校区","讲授","黄鹏","0.25","8","200","4202","PublicBasic","12-15周 二(5-6节)",
"19000120","形势与政策-2023春","崂山校区","讲授","黄鹏","0.25","8","200","4202","PublicBasic","12-15周 二(7-8节)",
"19000121","形势与政策-2023春","崂山校区","讲授","刘晓玮","0.25","8","200","4202","PublicBasic","12-15周 三(1-2节)",
"19000122","形势与政策-2023春","崂山校区","讲授","刘晓玮","0.25","8","200","4202","PublicBasic","12-15周 三(3-4节)",
"19000123","形势与政策-2023春","崂山校区","讲授","刘晓玮","0.25","8","200","4202","PublicBasic","12-15周 三(5-6节)",
"19000124","形势与政策-2023春","崂山校区","讲授","刘晓玮","0.25","8","200","4202","PublicBasic","12-15周 三(7-8节)",
"19000125","形势与政策-2023春","崂山校区","讲授","隋筱童","0.25","8","200","4202","PublicBasic","12-15周 五(1-2节)",
"19000126","形势与政策-2023春","崂山校区","讲授","隋筱童","0.25","8","200","4202","PublicBasic","12-15周 五(3-4节)",
"19000127","形势与政策-2023春","崂山校区","讲授","隋筱童","0.25","8","200","4202","PublicBasic","12-15周 五(5-6节)",
"19000128","形势与政策-2023春","崂山校区","讲授","隋筱童","0.25","8","200","4202","PublicBasic","12-15周 五(7-8节)",
"19000152","形势与政策-2023春","鱼山校区","讲授","郭新昌","0.25","8","150","0101","PublicBasic","3-6周 日(1-2节)",
"19000153","形势与政策-2023春","鱼山校区","讲授","郭新昌","0.25","8","150","0101","PublicBasic","3-6周 日(3-4节)",
"19000154","形势与政策-2023春","鱼山校区","讲授","郭新昌","0.25","8","150","0101","PublicBasic","3-6周 日(5-6节)",
"19000155","形势与政策-2023春","鱼山校区","讲授","贾希望","0.25","8","150","0101","PublicBasic","7-11周 日(1-2节)",
"19000156","形势与政策-2023春","鱼山校区","讲授","贾希望","0.25","8","150","0101","PublicBasic","7-11周 日(3-4节)",
"19000157","形势与政策-2023春","鱼山校区","讲授","贾希望","0.25","8","150","0101","PublicBasic","7-11周 日(5-6节)",
"19000158","形势与政策-2023春","鱼山校区","讲授","贾希望","0.25","8","150","0101","PublicBasic","7-11周 日(7-8节)",
"19000168","形势与政策-2023春","西海岸校区","讲授","李壮","0.25","8","200","南206/205","PublicBasic","3-6周 六(3-4节)",
"19000169","形势与政策-2023春","西海岸校区","讲授","李壮","0.25","8","200","南206/205","PublicBasic","3-6周 六(5-6节)",
"19000170","形势与政策-2023春","西海岸校区","讲授","李壮","0.25","8","200","南206/205","PublicBasic","3-6周 六(7-8节)",
"19000171","形势与政策-2023春","西海岸校区","讲授","李壮","0.25","8","200","南206/205","PublicBasic","3-6周 日(1-2节)",
"19000172","形势与政策-2023春","西海岸校区","讲授","李壮","0.25","8","200","南206/205","PublicBasic","3-6周 日(3-4节)",
"19000173","形势与政策-2023春","西海岸校区","讲授","李壮","0.25","8","200","南206/205","PublicBasic","3-6周 日(5-6节)",
"19000174","形势与政策-2023春","西海岸校区","讲授","毕凤晓","0.25","8","200","南206/205","PublicBasic","7-11周 六(5-6节)",
"19000175","形势与政策-2023春","西海岸校区","讲授","毕凤晓","0.25","8","200","南206/205","PublicBasic","7-11周 六(7-8节)",
"19000176","形势与政策-2023春","西海岸校区","讲授","毕凤晓","0.25","8","200","南206/205","PublicBasic","7-11周 日(1-2节)",
"19000177","形势与政策-2023春","西海岸校区","讲授","毕凤晓","0.25","8","200","南206/205","PublicBasic","7-11周 日(3-4节)",
